event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_issue_dot,code
Anaemia in ulcerative colitis,SCTSPA,anemia por deficiencia de folatos- de causa alimentaria,-,-,narrow,B,ANAEMIACOLITIS,AESI,267518003,267518003
Anaemia in ulcerative colitis,SCTSPA,anemia por deficiencia de folatos- por malabsorciÃ³n,-,-,narrow,B,ANAEMIACOLITIS,AESI,191149003,191149003
Anaemia in ulcerative colitis,SCTSPA,anemia por deficiencia de hierro adquirida debida a disminuciÃ³n de la absorciÃ³n,C4510973,Acquired iron deficiency anemia due to decreased absorption,narrow,B,ANAEMIACOLITIS,AESI,724557008,724557008
Anaemia in ulcerative colitis,SCTSPA,anemia por deficiencia de hierro debida a pÃ©rdida de sangre,C1542776,Iron deficiency anemia due to blood loss,narrow,B,ANAEMIACOLITIS,AESI,724556004,724556004
Anaemia in ulcerative colitis,SCTSPA,anemia por deficiencia de niacina,-,-,narrow,B,ANAEMIACOLITIS,AESI,11491000,11491000
Anaemia in ulcerative colitis,SCTSPA,anemia por deficiencia de proteÃ­nas,-,-,narrow,B,ANAEMIACOLITIS,AESI,85746008,85746008
Anaemia in ulcerative colitis,SCTSPA,anemia por deficiencia de riboflavina,-,-,narrow,B,ANAEMIACOLITIS,AESI,51667002,51667002
Anaemia in ulcerative colitis,SCTSPA,anemia por deficiencia de vitamina A,-,-,narrow,B,ANAEMIACOLITIS,AESI,85570009,85570009
Anaemia in ulcerative colitis,SCTSPA,anemia por deficiencia de vitamina B12 debida a gastritis atrÃ³fica crÃ³nica,-,-,possible,B,ANAEMIACOLITIS,AESI,1153409008,1153409008
Anaemia in ulcerative colitis,SCTSPA,anemia por deficiencia de vitamina B12 debida a malabsorciÃ³n con proteinuria,-,-,narrow,B,ANAEMIACOLITIS,AESI,191142007,191142007
Anaemia in ulcerative colitis,SCTSPA,anemia por deficiencia de vitamina B12- de causa alimentaria,-,-,narrow,B,ANAEMIACOLITIS,AESI,267517008,267517008
Anaemia in ulcerative colitis,SCTSPA,anemia por deficiencia de vitamina B>6<,-,-,narrow,B,ANAEMIACOLITIS,AESI,86448001,86448001
Anaemia in ulcerative colitis,SCTSPA,anemia por deficiencia de vitamina E,-,-,narrow,B,ANAEMIACOLITIS,AESI,24962009,24962009
Anaemia in ulcerative colitis,SCTSPA,anemia por dÃ©ficit de vitamina C,-,-,narrow,B,ANAEMIACOLITIS,AESI,191161006,191161006
Anaemia in ulcerative colitis,SCTSPA,anemia por mecanismo desconocido,C0272009,Anemia due to unknown mechanism,narrow,B,ANAEMIACOLITIS,AESI,79035003,79035003
Anaemia in ulcerative colitis,SCTSPA,anemia por pÃ©rdida crÃ³nica de sangre,C0154286,Iron deficiency anemia secondary to chronic blood loss,narrow,B,ANAEMIACOLITIS,AESI,413533008,413533008
Anaemia in ulcerative colitis,SCTSPA,anemia por pÃ©rdida de sangre,C0948824,Anemia due to blood loss,narrow,B,ANAEMIACOLITIS,AESI,413532003,413532003
Anaemia in ulcerative colitis,SCTSPA,anemia poshemorrÃ¡gica aguda,-,-,narrow,B,ANAEMIACOLITIS,AESI,267530009,267530009
Anaemia in ulcerative colitis,SCTSPA,anemia sideroblÃ¡stica secundaria adquirida,-,-,narrow,B,ANAEMIACOLITIS,AESI,90175006,90175006
Anaemia in ulcerative colitis,SCTSPA,anemia sideroblÃ¡stica- SAI,C0002896,Sideroblastic anemia,narrow,B,ANAEMIACOLITIS,AESI,191263002,191263002
Anaemia in ulcerative colitis,SCTSPA,anemia sideropÃ©nica con siderosis reticuloendotelial,C0002873,Anemia of chronic disease,narrow,B,ANAEMIACOLITIS,AESI,76032001,76032001
Anaemia in ulcerative colitis,SCTSPA,anemias nutricionales- SAI,C0271903,Nutritional anemia,possible,B,ANAEMIACOLITIS,AESI,154793002,154793002
Anaemia in ulcerative colitis,SCTSPA,anemias nutricionales- SAI,C0271903,Nutritional anemia,possible,B,ANAEMIACOLITIS,AESI,286929005,286929005
Anaemia in ulcerative colitis,SCTSPA,anemias por deficiencia,C0041782,Deficiency anemias,narrow,B,ANAEMIACOLITIS,AESI,267513007,267513007
Anaemia in ulcerative colitis,SCTSPA,anemias por deficiencia- excepto de hierro,-,-,narrow,B,ANAEMIACOLITIS,AESI,286928002,286928002
Anaemia in ulcerative colitis,SCTSPA,anemias por deficiencias- SAI,C0041782,Deficiency anemias,narrow,B,ANAEMIACOLITIS,AESI,191168000,191168000
Anaemia in ulcerative colitis,SCTSPA,macrocitosis que responde a la tiamina,-,-,narrow,B,ANAEMIACOLITIS,AESI,234365008,234365008
Anaemia in ulcerative colitis,SCTSPA,otra anemia especificada- SAI,C0029744,Other specified anemias,narrow,B,ANAEMIACOLITIS,AESI,191276008,191276008
Anaemia in ulcerative colitis,SCTSPA,otra anemia ferropÃ©nica especificada,C0029810,Other specified iron deficiency anemias,narrow,B,ANAEMIACOLITIS,AESI,267514001,267514001
Anaemia in ulcerative colitis,SCTSPA,otra anemia ferropÃ©nica especificada- SAI,C0029810,Other specified iron deficiency anemias,narrow,B,ANAEMIACOLITIS,AESI,191131003,191131003
Anaemia in ulcerative colitis,SCTSPA,otras anemias,C0472702,Anemia other-unspecified,narrow,B,ANAEMIACOLITIS,AESI,267561000,267561000
Anaemia in ulcerative colitis,SCTSPA,otras anemias especificadas,C0029744,Other specified anemias,narrow,B,ANAEMIACOLITIS,AESI,191278009,191278009
Anaemia in ulcerative colitis,SCTSPA,otras anemias y las no especificadas,C0472702,Anemia other-unspecified,narrow,B,ANAEMIACOLITIS,AESI,191259009,191259009
Anaemia in ulcerative colitis,SCTSPA,otras anemias- SAI,C0472702,Anemia other-unspecified,narrow,B,ANAEMIACOLITIS,AESI,191279001,191279001
Anaemia in ulcerative colitis,SCTSPA,variante de anemia por deficiencia de glucosa-6-fosfato deshidrogenasa clase II,-,-,narrow,B,ANAEMIACOLITIS,AESI,34852006,34852006
Anaemia in ulcerative colitis,SNOMEDCT_US,Achlorhydric anaemia,C0271977,Achlorhydric anemia,narrow,B,ANAEMIACOLITIS,AESI,191134006,191134006
Anaemia in ulcerative colitis,SNOMEDCT_US,Achlorhydric anemia,C0271977,Achlorhydric anemia,narrow,B,ANAEMIACOLITIS,AESI,80875006,80875006
Anaemia in ulcerative colitis,SNOMEDCT_US,Acquired iron deficiency anemia due to decreased absorption,C4510973,Acquired iron deficiency anemia due to decreased absorption,narrow,B,ANAEMIACOLITIS,AESI,724557008,724557008
Anaemia in ulcerative colitis,SNOMEDCT_US,Acquired thiamine deficiency anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,721295000,721295000
Anaemia in ulcerative colitis,SNOMEDCT_US,Acute megaloblastic anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,82430007,82430007
Anaemia in ulcerative colitis,SNOMEDCT_US,Acute megaloblastic anemia due to severe illness,-,-,narrow,B,ANAEMIACOLITIS,AESI,62389006,62389006
Anaemia in ulcerative colitis,SNOMEDCT_US,Acute posthemorrhagic anemia,-,-,possible,B,ANAEMIACOLITIS,AESI,267530009,267530009
Anaemia in ulcerative colitis,SNOMEDCT_US,Anaemia,C0002871,Anemia,narrow,B,ANAEMIACOLITIS,AESI,154786001,154786001
Anaemia in ulcerative colitis,SNOMEDCT_US,Anaemia,C0002871,Anemia,narrow,B,ANAEMIACOLITIS,AESI,64593003,64593003
Anaemia in ulcerative colitis,SNOMEDCT_US,Anaemia - iron defic.,C5194182,Microcytic anemia,narrow,B,ANAEMIACOLITIS,AESI,154787005,154787005
Anaemia in ulcerative colitis,SNOMEDCT_US,Anaemia - iron defic.,C5194182,Microcytic anemia,narrow,B,ANAEMIACOLITIS,AESI,267553005,267553005
Anaemia in ulcerative colitis,SNOMEDCT_US,Anaemia of chronic disorder,C0002873,Anemia of chronic disease,narrow,B,ANAEMIACOLITIS,AESI,393572004,393572004
Anaemia in ulcerative colitis,SNOMEDCT_US,Anaemia unspecified,C0002871,Anemia,narrow,B,ANAEMIACOLITIS,AESI,154812000,154812000
Anaemia in ulcerative colitis,SNOMEDCT_US,Anaemia unspecified,C0002871,Anemia,narrow,B,ANAEMIACOLITIS,AESI,267531008,267531008
Anaemia in ulcerative colitis,SNOMEDCT_US,Anemia,C0002871,Anemia,narrow,B,ANAEMIACOLITIS,AESI,271737000,271737000
Anaemia in ulcerative colitis,SNOMEDCT_US,Anemia caused by medication,-,-,narrow,B,ANAEMIACOLITIS,AESI,428383000,428383000
Anaemia in ulcerative colitis,SNOMEDCT_US,Anemia due to blood loss,C0948824,Anemia due to blood loss,narrow,B,ANAEMIACOLITIS,AESI,413532003,413532003
Anaemia in ulcerative colitis,SNOMEDCT_US,Anemia due to chronic blood loss,C0154286,Iron deficiency anemia secondary to chronic blood loss,narrow,B,ANAEMIACOLITIS,AESI,413533008,413533008
Anaemia in ulcerative colitis,SNOMEDCT_US,Anemia due to copper deficiency,-,-,narrow,B,ANAEMIACOLITIS,AESI,111574001,111574001
Anaemia in ulcerative colitis,SNOMEDCT_US,Anemia due to multiple mechanisms,-,-,narrow,B,ANAEMIACOLITIS,AESI,45098004,45098004
Anaemia in ulcerative colitis,SNOMEDCT_US,Anemia due to niacin deficiency,-,-,narrow,B,ANAEMIACOLITIS,AESI,11491000,11491000
Anaemia in ulcerative colitis,SNOMEDCT_US,Anemia due to protein deficiency,-,-,narrow,B,ANAEMIACOLITIS,AESI,85746008,85746008
Anaemia in ulcerative colitis,SNOMEDCT_US,Anemia due to riboflavin deficiency,-,-,narrow,B,ANAEMIACOLITIS,AESI,51667002,51667002
Anaemia in ulcerative colitis,SNOMEDCT_US,Anemia due to unknown mechanism,C0272009,Anemia due to unknown mechanism,narrow,B,ANAEMIACOLITIS,AESI,79035003,79035003
Anaemia in ulcerative colitis,SNOMEDCT_US,Anemia due to vitamin A deficiency,-,-,narrow,B,ANAEMIACOLITIS,AESI,85570009,85570009
Anaemia in ulcerative colitis,SNOMEDCT_US,Anemia due to vitamin B>6< deficiency,-,-,narrow,B,ANAEMIACOLITIS,AESI,86448001,86448001
Anaemia in ulcerative colitis,SNOMEDCT_US,Anemia due to vitamin E deficiency,-,-,narrow,B,ANAEMIACOLITIS,AESI,24962009,24962009
Anaemia in ulcerative colitis,SNOMEDCT_US,Anemia due to zinc deficiency,-,-,narrow,B,ANAEMIACOLITIS,AESI,34629009,34629009
Anaemia in ulcerative colitis,SNOMEDCT_US,Anemia of chronic disease,C0002873,Anemia of chronic disease,narrow,B,ANAEMIACOLITIS,AESI,234347009,234347009
Anaemia in ulcerative colitis,SNOMEDCT_US,Autoimmune hemolytic anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,413603009,413603009
Anaemia in ulcerative colitis,SNOMEDCT_US,Autoimmune hemolytic anemia caused by complement,-,-,narrow,B,ANAEMIACOLITIS,AESI,11781007,11781007
Anaemia in ulcerative colitis,SNOMEDCT_US,Autoimmune hemolytic anemia caused by immunoglobulin A,-,-,narrow,B,ANAEMIACOLITIS,AESI,91411007,91411007
Anaemia in ulcerative colitis,SNOMEDCT_US,Autoimmune hemolytic anemia caused by immunoglobulin A plus complement,-,-,narrow,B,ANAEMIACOLITIS,AESI,33491002,33491002
Anaemia in ulcerative colitis,SNOMEDCT_US,Autoimmune hemolytic anemia caused by immunoglobulin G,-,-,narrow,B,ANAEMIACOLITIS,AESI,5603006,5603006
Anaemia in ulcerative colitis,SNOMEDCT_US,Autoimmune hemolytic anemia caused by immunoglobulin G plus complement,-,-,narrow,B,ANAEMIACOLITIS,AESI,62609001,62609001
Anaemia in ulcerative colitis,SNOMEDCT_US,Autoimmune hemolytic anemia caused by immunoglobulin M,-,-,narrow,B,ANAEMIACOLITIS,AESI,71832003,71832003
Anaemia in ulcerative colitis,SNOMEDCT_US,Autoimmune hemolytic anemia mixed type,-,-,narrow,B,ANAEMIACOLITIS,AESI,718716008,718716008
Anaemia in ulcerative colitis,SNOMEDCT_US,Autoimmune hemolytic anemia- categorized by antibody class AND-OR complement,-,-,narrow,B,ANAEMIACOLITIS,AESI,127061005,127061005
Anaemia in ulcerative colitis,SNOMEDCT_US,Blood loss anaemia,C0948824,Anemia due to blood loss,narrow,B,ANAEMIACOLITIS,AESI,44252001,44252001
Anaemia in ulcerative colitis,SNOMEDCT_US,Chronic anemia,C0581384,Chronic anemia,narrow,B,ANAEMIACOLITIS,AESI,191268006,191268006
Anaemia in ulcerative colitis,SNOMEDCT_US,Chronic blood loss anaemia,C0154286,Iron deficiency anemia secondary to chronic blood loss,narrow,B,ANAEMIACOLITIS,AESI,42626004,42626004
Anaemia in ulcerative colitis,SNOMEDCT_US,Chronic idiopathic autoimmune hemolytic anemia,-,-,possible,B,ANAEMIACOLITIS,AESI,22098000,22098000
Anaemia in ulcerative colitis,SNOMEDCT_US,Cold autoimmune hemolytic anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,398937006,398937006
Anaemia in ulcerative colitis,SNOMEDCT_US,Combined B12 and folate deficiency anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,191154007,191154007
Anaemia in ulcerative colitis,SNOMEDCT_US,Combined deficiency anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,234364007,234364007
Anaemia in ulcerative colitis,SNOMEDCT_US,Coombs positive hemolytic anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,74789008,74789008
Anaemia in ulcerative colitis,SNOMEDCT_US,Deficiency anaemias NOS,C0041782,Deficiency anemias,narrow,B,ANAEMIACOLITIS,AESI,191168000,191168000
Anaemia in ulcerative colitis,SNOMEDCT_US,Deficiency anemias,C0041782,Deficiency anemias,narrow,B,ANAEMIACOLITIS,AESI,267513007,267513007
Anaemia in ulcerative colitis,SNOMEDCT_US,Deficiency anemias- excluding iron,-,-,narrow,B,ANAEMIACOLITIS,AESI,286928002,286928002
Anaemia in ulcerative colitis,SNOMEDCT_US,Folate deficiency anemia due to malabsorption,-,-,narrow,B,ANAEMIACOLITIS,AESI,191149003,191149003
Anaemia in ulcerative colitis,SNOMEDCT_US,Hypochromic microcytic anemia with iron overload,-,-,narrow,B,ANAEMIACOLITIS,AESI,711161006,711161006
Anaemia in ulcerative colitis,SNOMEDCT_US,Idiopathic hypochromic anaemia,C1306853,Idiopathic hypochromic anemia,narrow,B,ANAEMIACOLITIS,AESI,44452003,44452003
Anaemia in ulcerative colitis,SNOMEDCT_US,Idiopathic hypochromic anemia,C1306853,Idiopathic hypochromic anemia,narrow,B,ANAEMIACOLITIS,AESI,191136008,191136008
Anaemia in ulcerative colitis,SNOMEDCT_US,Idiopathic sideroblastic anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,276448005,276448005
Anaemia in ulcerative colitis,SNOMEDCT_US,Iron deficiency anaemia NOS,C0162316,Iron deficiency anemia,narrow,B,ANAEMIACOLITIS,AESI,191137004,191137004
Anaemia in ulcerative colitis,SNOMEDCT_US,Iron deficiency anaemia due to blood loss,C0154286,Iron deficiency anemia secondary to chronic blood loss,narrow,B,ANAEMIACOLITIS,AESI,191127009,191127009
Anaemia in ulcerative colitis,SNOMEDCT_US,Iron deficiency anaemia due to chronic blood loss,C0154286,Iron deficiency anemia secondary to chronic blood loss,narrow,B,ANAEMIACOLITIS,AESI,234351006,234351006
Anaemia in ulcerative colitis,SNOMEDCT_US,Iron deficiency anaemia syndrome,C0162316,Iron deficiency anemia,narrow,B,ANAEMIACOLITIS,AESI,234354003,234354003
Anaemia in ulcerative colitis,SNOMEDCT_US,Iron deficiency anaemias,C0162316,Iron deficiency anemia,narrow,B,ANAEMIACOLITIS,AESI,191126000,191126000
Anaemia in ulcerative colitis,SNOMEDCT_US,Iron deficiency anemia,C0162316,Iron deficiency anemia,narrow,B,ANAEMIACOLITIS,AESI,87522002,87522002
Anaemia in ulcerative colitis,SNOMEDCT_US,Iron deficiency anemia due to blood loss,C1542776,Iron deficiency anemia due to blood loss,narrow,B,ANAEMIACOLITIS,AESI,724556004,724556004
Anaemia in ulcerative colitis,SNOMEDCT_US,Iron-refractory iron deficiency anemia,C0085576,Iron-Refractory Iron Deficiency Anemia,narrow,B,ANAEMIACOLITIS,AESI,722005000,722005000
Anaemia in ulcerative colitis,SNOMEDCT_US,Macrocytic anaemia of unspecified cause,C0002871,Anemia,narrow,B,ANAEMIACOLITIS,AESI,191277004,191277004
Anaemia in ulcerative colitis,SNOMEDCT_US,Macrocytic anaemia of unspecified cause,C0002886,Anemia- Macrocytic,narrow,B,ANAEMIACOLITIS,AESI,191151004,191151004
Anaemia in ulcerative colitis,SNOMEDCT_US,Macrocytic anaemia of unspecified cause,C0002886,Anemia- Macrocytic,narrow,B,ANAEMIACOLITIS,AESI,234356001,234356001
Anaemia in ulcerative colitis,SNOMEDCT_US,Macrocytic anemia,C0002886,Anemia- Macrocytic,narrow,B,ANAEMIACOLITIS,AESI,83414005,83414005
Anaemia in ulcerative colitis,SNOMEDCT_US,Megaloblastic anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,53165003,53165003
Anaemia in ulcerative colitis,SNOMEDCT_US,Megaloblastic anemia due to decreased intake of vitamin B>12<,-,-,narrow,B,ANAEMIACOLITIS,AESI,44910003,44910003
Anaemia in ulcerative colitis,SNOMEDCT_US,Megaloblastic anemia due to disease of small intestine,-,-,narrow,B,ANAEMIACOLITIS,AESI,82895008,82895008
Anaemia in ulcerative colitis,SNOMEDCT_US,Megaloblastic anemia due to error of folate metabolism,-,-,possible,B,ANAEMIACOLITIS,AESI,35778001,35778001
Anaemia in ulcerative colitis,SNOMEDCT_US,Megaloblastic anemia due to folate deficiency,-,-,narrow,B,ANAEMIACOLITIS,AESI,85649008,85649008
Anaemia in ulcerative colitis,SNOMEDCT_US,Megaloblastic anemia due to impaired absorption of folate,-,-,narrow,B,ANAEMIACOLITIS,AESI,27798002,27798002
Anaemia in ulcerative colitis,SNOMEDCT_US,Megaloblastic anemia due to poor nutrition,-,-,possible,B,ANAEMIACOLITIS,AESI,10619002,10619002
Anaemia in ulcerative colitis,SNOMEDCT_US,Megaloblastic anemia due to vitamin B12 deficiency secondary to intestinal disease,-,-,narrow,B,ANAEMIACOLITIS,AESI,717946000,717946000
Anaemia in ulcerative colitis,SNOMEDCT_US,Megaloblastic anemia due to vitamin B>12< deficiency,-,-,narrow,B,ANAEMIACOLITIS,AESI,49472006,49472006
Anaemia in ulcerative colitis,SNOMEDCT_US,Megaloblastic anemia due to vitamin B>12< malabsorption with proteinuria,-,-,narrow,B,ANAEMIACOLITIS,AESI,26333003,26333003
Anaemia in ulcerative colitis,SNOMEDCT_US,Microangiopathic hemolytic anemia,-,-,possible,B,ANAEMIACOLITIS,AESI,51071000,51071000
Anaemia in ulcerative colitis,SNOMEDCT_US,Microcytic anemia,C5194182,Microcytic anemia,narrow,B,ANAEMIACOLITIS,AESI,234349007,234349007
Anaemia in ulcerative colitis,SNOMEDCT_US,Microcytic hypochromic anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,44666001,44666001
Anaemia in ulcerative colitis,SNOMEDCT_US,Microcytic normochromic anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,4984008,4984008
Anaemia in ulcerative colitis,SNOMEDCT_US,Non megaloblastic anemia associated with nutritional deficiency,-,-,possible,B,ANAEMIACOLITIS,AESI,52565000,52565000
Anaemia in ulcerative colitis,SNOMEDCT_US,Normocytic anemia,C0085577,Normocytic anemia,narrow,B,ANAEMIACOLITIS,AESI,300980002,300980002
Anaemia in ulcerative colitis,SNOMEDCT_US,Normocytic anemia due to chronic blood loss,-,-,narrow,B,ANAEMIACOLITIS,AESI,234352004,234352004
Anaemia in ulcerative colitis,SNOMEDCT_US,Normocytic anemia following acute bleed,-,-,possible,B,ANAEMIACOLITIS,AESI,303060002,303060002
Anaemia in ulcerative colitis,SNOMEDCT_US,Normocytic normochromic anemia,C0271899,Normocytic normochromic anemia,narrow,B,ANAEMIACOLITIS,AESI,46737006,46737006
Anaemia in ulcerative colitis,SNOMEDCT_US,Nutritional anaemias NOS,C0271903,Nutritional anemia,possible,B,ANAEMIACOLITIS,AESI,154793002,154793002
Anaemia in ulcerative colitis,SNOMEDCT_US,Nutritional anaemias NOS,C0271903,Nutritional anemia,possible,B,ANAEMIACOLITIS,AESI,286929005,286929005
Anaemia in ulcerative colitis,SNOMEDCT_US,Other anaemias,C0472702,Anemia other-unspecified,narrow,B,ANAEMIACOLITIS,AESI,154813005,154813005
Anaemia in ulcerative colitis,SNOMEDCT_US,Other anaemias,C0472702,Anemia other-unspecified,narrow,B,ANAEMIACOLITIS,AESI,267561000,267561000
Anaemia in ulcerative colitis,SNOMEDCT_US,Other anaemias NOS,C0472702,Anemia other-unspecified,narrow,B,ANAEMIACOLITIS,AESI,191279001,191279001
Anaemia in ulcerative colitis,SNOMEDCT_US,Other and unspecified anaemia,C0472702,Anemia other-unspecified,narrow,B,ANAEMIACOLITIS,AESI,191259009,191259009
Anaemia in ulcerative colitis,SNOMEDCT_US,Other specified anaemia NOS,C0029744,Other specified anemias,narrow,B,ANAEMIACOLITIS,AESI,191276008,191276008
Anaemia in ulcerative colitis,SNOMEDCT_US,Other specified anaemias,C0029744,Other specified anemias,narrow,B,ANAEMIACOLITIS,AESI,191271003,191271003
Anaemia in ulcerative colitis,SNOMEDCT_US,Other specified anaemias,C0029744,Other specified anemias,narrow,B,ANAEMIACOLITIS,AESI,191278009,191278009
Anaemia in ulcerative colitis,SNOMEDCT_US,Other specified iron deficiency anaemia,C0029810,Other specified iron deficiency anemias,narrow,B,ANAEMIACOLITIS,AESI,267514001,267514001
Anaemia in ulcerative colitis,SNOMEDCT_US,Other specified iron deficiency anaemia NOS,C0029810,Other specified iron deficiency anemias,narrow,B,ANAEMIACOLITIS,AESI,191131003,191131003
Anaemia in ulcerative colitis,SNOMEDCT_US,Pernicious anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,84027009,84027009
Anaemia in ulcerative colitis,SNOMEDCT_US,Pernicious anemia due to autoimmune disorder,-,-,narrow,B,ANAEMIACOLITIS,AESI,1153333001,1153333001
Anaemia in ulcerative colitis,SNOMEDCT_US,Primary (idiopathic) autoimmune hemolytic anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,127049002,127049002
Anaemia in ulcerative colitis,SNOMEDCT_US,Primary cold-type hemolytic anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,191210005,191210005
Anaemia in ulcerative colitis,SNOMEDCT_US,Primary warm-type hemolytic anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,191211009,191211009
Anaemia in ulcerative colitis,SNOMEDCT_US,Refractory megaloblastic anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,31206006,31206006
Anaemia in ulcerative colitis,SNOMEDCT_US,Secondary acquired sideroblastic anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,90175006,90175006
Anaemia in ulcerative colitis,SNOMEDCT_US,Secondary autoimmune hemolytic anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,127050002,127050002
Anaemia in ulcerative colitis,SNOMEDCT_US,Secondary autoimmune hemolytic anemia co-occurrent and due to chronic inflammatory disease,-,-,narrow,B,ANAEMIACOLITIS,AESI,732962005,732962005
Anaemia in ulcerative colitis,SNOMEDCT_US,Secondary autoimmune hemolytic anemia co-occurrent and due to ulcerative colitis,-,-,narrow,B,ANAEMIACOLITIS,AESI,732966008,732966008
Anaemia in ulcerative colitis,SNOMEDCT_US,Secondary cold-type hemolytic anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,191212002,191212002
Anaemia in ulcerative colitis,SNOMEDCT_US,Secondary warm autoimmune hemolytic anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,127052005,127052005
Anaemia in ulcerative colitis,SNOMEDCT_US,Secondary warm-type hemolytic anemia,-,-,narrow,B,ANAEMIACOLITIS,AESI,191213007,191213007
Anaemia in ulcerative colitis,SNOMEDCT_US,Sideroblastic anaemia,C0002896,Sideroblastic anemia,narrow,B,ANAEMIACOLITIS,AESI,154810008,154810008
Anaemia in ulcerative colitis,SNOMEDCT_US,Sideroblastic anaemia NOS,C0002896,Sideroblastic anemia,narrow,B,ANAEMIACOLITIS,AESI,191263002,191263002
