event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_issue_dot,code,Type_codelist,EXPOSURE,COV,INDICATION,ALTERNATIVES,Algorithm,Algorithm_input,DP,EXACT_MATCH,Label,...12,Start window,End window
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Cardiomyopathy in diseases classified elsewhere,C0694499,Cardiomyopathy in diseases classified elsewhere,narrow,C,CARDIOMYOPATHY,COV,I43,I43,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Cardiomyopathy in infectious and parasitic diseases classified elsewhere,C0348618,Cardiomyopathy in infectious and parasitic diseases classified elsewhere,narrow,C,CARDIOMYOPATHY,COV,I43.0,I43.0,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Cardiomyopathy in metabolic diseases,C0494593,Cardiomyopathy in metabolic diseases,narrow,C,CARDIOMYOPATHY,COV,I43.1,I43.1,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Cardiomyopathy in nutritional diseases,C0494594,Cardiomyopathy in nutritional diseases,narrow,C,CARDIOMYOPATHY,COV,I43.2,I43.2,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Cardiomyopathy in other diseases classified elsewhere,C0155699,Cardiomyopathy in other diseases classified elsewhere,narrow,C,CARDIOMYOPATHY,COV,I43.8,I43.8,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Cardiomyopathy in the puerperium,C0269972,Postpartum cardiomyopathy,narrow,C,CARDIOMYOPATHY,COV,O90.3,O90.3,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Cardiomyopathy- unspecified,"","",narrow,C,CARDIOMYOPATHY,COV,I42.9,I42.9,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Chronic rheumatic pericarditis,C0155561,Chronic rheumatic pericarditis,narrow,C,CARDIOMYOPATHY,COV,I09.2,I09.2,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Dilated cardiomyopathy,C0007193,Cardiomyopathy- Dilated,narrow,C,CARDIOMYOPATHY,COV,I42.0,I42.0,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Endocardial fibroelastosis,C0014117,Endocardial Fibroelastosis,narrow,C,CARDIOMYOPATHY,COV,I42.4,I42.4,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Endocarditis- valve unspecified,C0264865,Valvular endocarditis,narrow,C,CARDIOMYOPATHY,COV,I38,I38,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Endocarditis- valve unspecified- in diseases classified elsewhere,"","",narrow,C,CARDIOMYOPATHY,COV,I420,I42.0,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Endocarditis- valve unspecified- in diseases classified elsewhere,C0348610,Endocarditis- valve unspecified- in diseases classified elsewhere,narrow,C,CARDIOMYOPATHY,COV,I39.8,I39.8,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Endomyocardial (eosinophilic) disease,C0264834,Primary eosinophilic endomyocardial restrictive cardiomyopathy,narrow,C,CARDIOMYOPATHY,COV,I42.3,I42.3,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Ischaemic cardiomyopathy,C0349782,Ischemic cardiomyopathy,narrow,C,CARDIOMYOPATHY,COV,I25.5,I25.5,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Obstructive hypertrophic cardiomyopathy,"","",narrow,C,CARDIOMYOPATHY,COV,I42.1,I42.1,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Organ-limited amyloidosis,C0494354,Organ-limited amyloidosis,possible,C,CARDIOMYOPATHY,COV,E85.4,E85.4,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Other cardiomyopathies,C0348617,Other cardiomyopathies,narrow,C,CARDIOMYOPATHY,COV,I42.8,I42.8,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Other hypertrophic cardiomyopathy,C0348615,Other hypertrophic cardiomyopathy,narrow,C,CARDIOMYOPATHY,COV,I42.2,I42.2,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Other restrictive cardiomyopathy,C0348616,Other restrictive cardiomyopathy,narrow,C,CARDIOMYOPATHY,COV,I42.5,I42.5,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Other rheumatic heart diseases,"","",narrow,C,CARDIOMYOPATHY,COV,I09,I09,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Other specified rheumatic heart diseases,C0348583,Other specified rheumatic heart diseases,narrow,C,CARDIOMYOPATHY,COV,I09.8,I09.8,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Rheumatic diseases of endocardium- valve unspecified,C0264764,Rheumatic endocarditis,narrow,C,CARDIOMYOPATHY,COV,I09.1,I09.1,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Rheumatic heart disease- unspecified,C0035439,Rheumatic Heart Disease,narrow,C,CARDIOMYOPATHY,COV,I09.9,I09.9,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10,Viral carditis,C0151328,Viral carditis,narrow,C,CARDIOMYOPATHY,COV,B33.2,B33.2,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Alcoholic cardiomyopathy,C0007192,Cardiomyopathy- Alcoholic,narrow,C,CARDIOMYOPATHY,COV,I42.6,I42.6,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Cardiomyopathy,C0878544,Cardiomyopathies,narrow,C,CARDIOMYOPATHY,COV,I42,I42,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Cardiomyopathy due to drug and external agent,"","",narrow,C,CARDIOMYOPATHY,COV,I42.7,I42.7,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Cardiomyopathy in diseases classified elsewhere,C0694499,Cardiomyopathy in diseases classified elsewhere,narrow,C,CARDIOMYOPATHY,COV,I43,I43,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Cardiomyopathy- unspecified,"","",narrow,C,CARDIOMYOPATHY,COV,I42.9,I42.9,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Chronic rheumatic pericarditis,C0155561,Chronic rheumatic pericarditis,narrow,C,CARDIOMYOPATHY,COV,I09.2,I09.2,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Constrictive cardiomyopathy NOS,C0007196,Restrictive cardiomyopathy,narrow,C,CARDIOMYOPATHY,COV,I42.5,I42.5,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Dilated cardiomyopathy,C0007193,Cardiomyopathy- Dilated,narrow,C,CARDIOMYOPATHY,COV,I42.0,I42.0,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Endocardial fibroelastosis,C0014117,Endocardial Fibroelastosis,narrow,C,CARDIOMYOPATHY,COV,I42.4,I42.4,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Endocarditis and heart valve disorders in diseases classified elsewhere,"","",narrow,C,CARDIOMYOPATHY,COV,I39,I39,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Endocarditis- valve unspecified,C0264865,Valvular endocarditis,narrow,C,CARDIOMYOPATHY,COV,I38,I38,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Endomyocardial (eosinophilic) disease,C0264834,Primary eosinophilic endomyocardial restrictive cardiomyopathy,narrow,C,CARDIOMYOPATHY,COV,I42.3,I42.3,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Hypertrophic subaortic stenosis (idiopathic),C0700053,Idiopathic hypertrophic subaortic stenosis,narrow,C,CARDIOMYOPATHY,COV,I42.1,I42.1,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Ischemic cardiomyopathy,C0349782,Ischemic cardiomyopathy,narrow,C,CARDIOMYOPATHY,COV,I25.5,I25.5,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Myocardial disease,C0878544,Cardiomyopathies,narrow,C,CARDIOMYOPATHY,COV,I51.5,I51.5,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Nonobstructive hypertrophic cardiomyopathy,C0340425,Hypertrophic cardiomyopathy without obstruction,narrow,C,CARDIOMYOPATHY,COV,I42.2,I42.2,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Organ-limited amyloidosis,C0494354,Organ-limited amyloidosis,narrow,C,CARDIOMYOPATHY,COV,E85.4,E85.4,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Other cardiomyopathies,C0348617,Other cardiomyopathies,narrow,C,CARDIOMYOPATHY,COV,I42.8,I42.8,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Other rheumatic heart diseases,"","",narrow,C,CARDIOMYOPATHY,COV,I09,I09,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Other specified rheumatic heart diseases,C0348583,Other specified rheumatic heart diseases,narrow,C,CARDIOMYOPATHY,COV,I09.8,I09.8,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Peripartum cardiomyopathy,C0877208,Peripartum cardiomyopathy,narrow,C,CARDIOMYOPATHY,COV,O90.3,O90.3,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Rheumatic disease of pulmonary valve,C0155579,Rheumatic disease of pulmonary valve,narrow,C,CARDIOMYOPATHY,COV,I09.89,I09.89,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Rheumatic endocarditis (chronic),C0264753,Chronic rheumatic endocarditis,narrow,C,CARDIOMYOPATHY,COV,I09.1,I09.1,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Rheumatic heart disease- unspecified,C0035439,Rheumatic Heart Disease,narrow,C,CARDIOMYOPATHY,COV,I09.9,I09.9,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Rheumatic heart failure,"","",narrow,C,CARDIOMYOPATHY,COV,I09.81,I09.81,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Rheumatoid carditis,C0392469,Rheumatoid carditis,narrow,C,CARDIOMYOPATHY,COV,M05.3,M05.3,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of multiple sites,"","",narrow,C,CARDIOMYOPATHY,COV,M05.39,M05.39,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of unspecified site,"","",narrow,C,CARDIOMYOPATHY,COV,M05.30,M05.30,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Viral cardiomyopathy,"","",narrow,C,CARDIOMYOPATHY,COV,B33.24,B33.24,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Viral carditis,C0151328,Viral carditis,narrow,C,CARDIOMYOPATHY,COV,B33.2,B33.2,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Viral carditis- unspecified,"","",narrow,C,CARDIOMYOPATHY,COV,B33.20,B33.20,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Viral endocarditis,"","",narrow,C,CARDIOMYOPATHY,COV,B33.21,B33.21,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10CM,Viral pericarditis,"","",narrow,C,CARDIOMYOPATHY,COV,B33.23,B33.23,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Alcoholic cardiomyopathy,"","",narrow,C,CARDIOMYOPATHY,COV,I426,I42.6,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Arrhythmogenic right ventricular dysplasia (ARVD),"","",narrow,C,CARDIOMYOPATHY,COV,I428A,I42.8A,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Cardiomyopathy,"","",narrow,C,CARDIOMYOPATHY,COV,I42,I42,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Cardiomyopathy UNS,"","",narrow,C,CARDIOMYOPATHY,COV,I429,I42.9,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Cardiomyopathy caused by drug or other agent,"","",narrow,C,CARDIOMYOPATHY,COV,I427,I42.7,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Cardiomyopathy in disease classified elsewhere,"","",narrow,C,CARDIOMYOPATHY,COV,I43,I43,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Cardiomyopathy in infectious or parasitic disease classified elsewhere,"","",narrow,C,CARDIOMYOPATHY,COV,I430,I43.0,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Cardiomyopathy in metabolic disease classified elsewhere,"","",narrow,C,CARDIOMYOPATHY,COV,I431,I43.1,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Cardiomyopathy in nutritional disease classified elsewhere,"","",narrow,C,CARDIOMYOPATHY,COV,I432,I43.2,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Cardiomyopathy in other disease classified elsewhere,"","",narrow,C,CARDIOMYOPATHY,COV,I438,I43.8,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Cardiomyopathy in the puerperium,"","",narrow,C,CARDIOMYOPATHY,COV,O903,O90.3,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Chronic rheumatic endocarditis,"","",narrow,C,CARDIOMYOPATHY,COV,I091A,I09.1A,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Chronic rheumatic mediastinopericarditis,"","",narrow,C,CARDIOMYOPATHY,COV,I092B,I09.2B,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Chronic rheumatic myopericarditis,"","",narrow,C,CARDIOMYOPATHY,COV,I092C,I09.2C,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Chronic rheumatic pericarditis,"","",narrow,C,CARDIOMYOPATHY,COV,I092,I09.2,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Chronic rheumatic valvular heart disease,"","",narrow,C,CARDIOMYOPATHY,COV,I091B,I09.1B,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Congenital cardiomyopathy,"","",narrow,C,CARDIOMYOPATHY,COV,I424A,I42.4A,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Dilated cardiomyopathy,"","",narrow,C,CARDIOMYOPATHY,COV,I420,I42.0,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Endocarditis UNS,"","",narrow,C,CARDIOMYOPATHY,COV,I389,I38.9,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Endocarditis UNS in disease classified elsewhere,"","",narrow,C,CARDIOMYOPATHY,COV,I398,I39.8,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Endocarditis and disorders of heart valves in diseases classified elsewhere,"","",narrow,C,CARDIOMYOPATHY,COV,I39,I39,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Endocarditis- unspecified valvular disease,"","",narrow,C,CARDIOMYOPATHY,COV,I38,I38,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Endomyocarditis eosinophilic,"","",narrow,C,CARDIOMYOPATHY,COV,I423,I42.3,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Fibroelastosis endocardii,"","",narrow,C,CARDIOMYOPATHY,COV,I424,I42.4,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Fibrosis endomyocardii tropica,"","",narrow,C,CARDIOMYOPATHY,COV,I423A,I42.3A,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Hypertrophic cardiomyopathy- non-obstructive,"","",narrow,C,CARDIOMYOPATHY,COV,I422,I42.2,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Hypertrophic subaortic stenosis,"","",narrow,C,CARDIOMYOPATHY,COV,I421A,I42.1A,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Ischaemic cardiomyopathy,"","",narrow,C,CARDIOMYOPATHY,COV,I255,I25.5,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Löffler-s endocarditis,"","",narrow,C,CARDIOMYOPATHY,COV,I423B,I42.3B,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Obstructive hypertrophic cardiomyopathy,"","",narrow,C,CARDIOMYOPATHY,COV,I421,I42.1,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Organ-limited amyloidosis,"","",narrow,C,CARDIOMYOPATHY,COV,E854,E85.4,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Other form of cardiomyopathy,"","",narrow,C,CARDIOMYOPATHY,COV,I428,I42.8,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Other form of restrictive cardiomyopathy,"","",narrow,C,CARDIOMYOPATHY,COV,I425,I42.5,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Other rheumatic heart disease,"","",narrow,C,CARDIOMYOPATHY,COV,I098,I09.8,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
Cardiomyopathy excl. myo and pericarditis and stress,ICD10DA,Other rheumatic heart diseases,"","",narrow,C,CARDIOMYOPATHY,COV,I09,I09,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Cardiomiopathy,,,
